,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
17092,-122.23,37.47,39.0,8.568836424568076,7.138866999945524,8.025516386489008,7.143617602704121,3.623,276600.0,0,0,0,0,1,0.8331197663521005,1.1995093944172568
4208,-118.24,34.1,42.0,7.330405211844402,6.124683390894205,7.4318919168078,6.07073772800249,3.1691,141300.0,1,0,0,0,0,0.8355177120356181,1.2074982547889435
15991,-122.47,37.75,51.0,7.789040401657477,6.068425588244111,6.999422467507961,6.082218910376446,4.0089,357000.0,0,0,0,1,0,0.7790979729611845,1.2806248042748252
10092,-117.96,33.93,31.0,7.294377299288821,5.7745515455444085,6.7357800142423265,5.802118375377063,3.46,232800.0,1,0,0,0,0,0.7916442087671294,1.257192085263993
1745,-122.35,37.95,31.0,7.803843303538772,6.39024066706535,7.496652438168283,6.3080984415095305,2.6328,110300.0,0,0,0,1,0,0.818858147006565,1.237115015863847
5600,-118.27,33.79,39.0,7.322510433997394,5.902633333401366,7.113142108707088,5.872117789475416,3.3929,184600.0,1,0,0,0,0,0.8060942195447429,1.2469965175292488
3973,-118.58,34.19,15.0,8.026823576217629,6.984716320118266,7.684324067681155,6.983789965258135,2.85,187500.0,1,0,0,0,0,0.870171899730426,1.149350655753998
7410,-118.21,33.95,38.0,7.5443321080536885,6.338594078203183,7.643961949002529,6.327936783729195,1.7778,154000.0,1,0,0,0,0,0.8401796192716169,1.1922262130450116
12522,-121.47,38.56,51.0,7.642044402873258,6.327936783729195,6.774223886357614,6.263398262591624,2.0221,95800.0,0,1,0,0,0,0.8280423994068937,1.2201115245242584
19516,-121.01,37.64,52.0,5.308267697401205,3.58351893845611,4.31748811353631,3.1354942159291497,1.3036,75000.0,0,1,0,0,0,0.6750825585172562,1.6929604495628743
6216,-117.92,34.06,34.0,7.944492163932159,6.413458957167357,7.449498005382849,6.326149473155099,3.5547,197600.0,1,0,0,0,0,0.8072836909934077,1.2558179659909188
2887,-118.99,35.39,39.0,7.709308333385869,6.297109319933935,7.324489979348532,6.077642243349034,1.6009,48800.0,0,1,0,0,0,0.8168189735859602,1.2684702430161008
18770,-122.31,40.45,25.0,7.862112211662748,6.324358962381311,7.337587743538596,6.309918278226516,2.0221,60400.0,0,1,0,0,0,0.8044096538077494,1.245992715752334
17048,-122.27,37.47,44.0,8.014004994779459,6.161207321695077,7.119635638017636,6.169610732491456,6.7058,495900.0,0,0,0,0,1,0.7688050264142156,1.2989482387559297
11923,-117.39,33.95,36.0,7.2305631534092925,5.598421958998375,6.395261598115449,5.572154032177765,3.1667,122900.0,0,1,0,0,0,0.7742719121896688,1.2976244216607509
1142,-121.6,39.68,15.0,7.425357887027151,5.846438775057725,6.739336627357174,5.802118375377063,2.3958,111200.0,0,1,0,0,0,0.7873612105986222,1.2797667001312427
17776,-121.84,37.38,34.0,6.637258031284457,5.209486152841421,6.416732282512326,5.267858159063328,3.5625,201800.0,1,0,0,0,0,0.7848852836949703,1.2599538239018608
2539,-124.16,40.8,52.0,7.790282380703483,6.428105272684596,7.048386408721883,6.349138991379798,1.7308,80500.0,0,0,0,0,1,0.8251440652019242,1.2269824918434327
3567,-118.59,34.23,14.0,8.391176350832751,7.098375638590786,7.892452043520352,7.029087564149662,3.4091,168800.0,1,0,0,0,0,0.8459333163563336,1.1937788901122997
17696,-121.83,37.29,20.0,7.408530566894626,6.013715156042802,7.455876687491824,5.8944028342648505,3.3833,115200.0,1,0,0,0,0,0.8117284664944728,1.2568755097340778
10892,-117.87,33.72,39.0,8.060855752934316,6.507277712385012,7.933796874815411,6.429719478039138,3.5902,165900.0,1,0,0,0,0,0.8072688448762069,1.2536870046144881
13503,-117.32,34.13,41.0,7.516433302915632,6.016157159698354,7.266128779556451,5.84354441703136,2.4524,70400.0,0,1,0,0,0,0.8004005247229002,1.286279827189905
4327,-118.33,34.08,52.0,7.48324441607385,6.12029741895095,6.51025834052315,6.0867747269123065,3.5083,500001.0,1,0,0,0,0,0.8178668340438916,1.2294268724924444
5292,-118.43,34.07,34.0,8.07215530818825,6.182084906716632,6.856461984594587,6.0867747269123065,10.3467,500001.0,1,0,0,0,0,0.7658530678226217,1.3261794086936887
16867,-122.38,37.6,33.0,7.8547691834991324,6.3818160174060985,7.532623618788788,6.340359303727752,3.3632,265100.0,0,0,0,0,1,0.8124765818469455,1.2388523752716978
6143,-117.98,34.1,22.0,8.641532465671846,7.098375638590786,8.592300663903043,7.072421900537371,3.7727,159700.0,0,1,0,0,0,0.8214255592730583,1.2218632580467592
15313,-117.37,33.2,19.0,6.834108738813838,5.762051382780177,6.740519359606223,5.768320995793772,1.6318,187500.0,0,0,0,0,1,0.8431313581616009,1.184765678573927
14905,-117.06,32.6,24.0,6.9930151229329605,5.594711379601839,6.999422467507961,5.5093883366279774,2.4191,107300.0,0,0,0,0,1,0.8000427971697772,1.2692906536359783
10295,-117.81,33.86,18.0,4.897839799950911,3.4011973816621555,4.564348191467836,3.1780538303479458,3.5625,235000.0,1,0,0,0,0,0.6944280582015452,1.5411443799914102
3191,-119.81,36.28,24.0,6.300785794663244,4.727387818712341,6.093569770045136,4.672828834461906,3.1071,56100.0,0,1,0,0,0,0.7502854362572413,1.3483878861975913
13261,-117.67,34.1,19.0,7.996317231796746,6.406879986069314,7.190676034332207,6.352629396319567,4.3438,155700.0,0,1,0,0,0,0.8012288407709545,1.2587413388902333
10735,-117.89,33.6,36.0,7.311218384419629,5.5134287461649825,6.091309882077698,5.318119993844216,7.8164,500001.0,1,0,0,0,0,0.7541053291355957,1.3747749943368044
12353,-116.54,33.81,24.0,8.714074899541522,7.1049654482698426,7.451241684987676,6.726233402358747,3.1493,199400.0,0,1,0,0,0,0.815343628575382,1.2955356108346883
8205,-118.16,33.78,33.0,7.6251071482389,6.373319789577012,7.637716432664798,6.393590753950631,2.0156,152700.0,0,0,0,0,1,0.8358334729826057,1.192617332213093
11404,-117.92,33.72,17.0,8.107418811719974,6.220590170099739,7.327123292259293,6.212606095751519,5.5501,274200.0,1,0,0,0,0,0.7672713491878992,1.304994826126868
9059,-118.14,34.68,33.0,7.943072717277933,6.186208623900494,7.277938572945661,6.194405391104672,4.2679,119600.0,0,1,0,0,0,0.7788180775991295,1.2822978503609714
7710,-118.14,33.95,37.0,7.288244401020124,5.497168225293202,6.398594934535208,5.4680601411351315,5.2015,302000.0,1,0,0,0,0,0.7542513564067325,1.3328756840459943
19049,-121.83,38.45,36.0,6.733401891837359,5.0689042022202315,6.102558594613569,5.123963979403259,2.3438,122700.0,0,1,0,0,0,0.7527998898097953,1.31410016130159
1238,-120.27,38.29,10.0,8.156797046675651,6.54534966033442,5.700443573390687,4.8283137373023015,3.3542,103800.0,0,1,0,0,0,0.8024411570963402,1.68936765307075
6270,-117.94,34.04,33.0,7.309212365692763,5.805134968916488,7.360103972989152,5.872117789475416,3.8864,158900.0,1,0,0,0,0,0.7942216860689449,1.2447319055474413
17220,-119.72,34.47,34.0,8.09040229659332,6.280395838960195,7.143617602704121,6.220590170099739,5.8411,381800.0,1,0,0,0,0,0.7762773232679324,1.3005843618313149
19060,-122.41,38.16,37.0,7.346010209913293,5.673323267171493,6.761572768804055,5.62040086571715,2.7457,254700.0,0,0,0,1,0,0.7722999431059131,1.307026026332369
5244,-118.43,34.11,27.0,9.287949351303165,7.273092595999522,8.163940954755008,7.210079628170788,12.7296,500001.0,1,0,0,0,0,0.7830676418340993,1.2881895665914493
19701,-121.65,39.13,11.0,8.483429561263428,6.851184927493743,7.756623334538858,6.7357800142423265,2.6842,89100.0,0,1,0,0,0,0.8075961352678932,1.2594576342050692
7900,-118.03,33.87,16.0,7.7437032581737535,5.976350909297934,7.221835825288449,5.961005339623274,5.93,277600.0,1,0,0,0,0,0.7717691019461113,1.2990599432449332
12447,-114.49,33.97,17.0,7.940939762327791,6.455198563340122,4.430816798843313,3.828641396489095,1.6154,87500.0,0,1,0,0,0,0.8129010868416232,2.074088152943683
7401,-118.24,33.96,37.0,7.3796321526095525,5.963579343618446,7.348587530927593,5.8377304471659395,2.0655,93400.0,1,0,0,0,0,0.8081133612479088,1.264126910174855
11444,-117.98,33.67,7.0,8.642062173462106,7.069023426578259,7.821643126239982,7.004881989712859,5.8252,264700.0,1,0,0,0,0,0.8179787745898998,1.233719880813632
9084,-118.19,34.67,8.0,9.330431852234003,7.508238774678663,8.653819788948063,7.4342573821331355,5.0285,167900.0,0,1,0,0,0,0.8047043152542774,1.2550590291180896
13547,-117.31,34.12,37.0,7.253470382684528,5.840641657373398,7.028201432058005,5.863631175598097,1.1667,70900.0,0,1,0,0,0,0.8052203082425439,1.2370270512358181
3823,-118.47,34.2,25.0,8.431853144249223,7.298445101508147,7.909856667269403,7.086737934510577,2.7118,281700.0,1,0,0,0,0,0.8655801965059017,1.1898073870049974
14178,-117.07,32.71,36.0,7.803435056952168,6.16541785423142,7.1459844677143876,6.111467339502679,2.5682,109100.0,0,0,0,0,1,0.7900902370858562,1.2768513064797256
14645,-117.19,32.77,30.0,7.91862865334224,6.46302945692067,8.066521490469993,6.489204931325317,3.765,238000.0,0,0,0,0,1,0.8161803943404771,1.2202771737284286
3287,-122.69,39.04,9.0,5.541263545158426,3.9318256327243257,4.204692619390966,3.4011973816621555,2.7639,112500.0,0,1,0,0,0,0.7095539854190267,1.6292096351228007
17986,-121.96,37.3,20.0,8.34972083747249,6.914730892718563,7.755767170102998,6.915723448631314,4.3081,227300.0,1,0,0,0,0,0.8281391710350514,1.2073532002100194
9905,-122.27,38.31,44.0,8.016647877057803,6.380122536899765,7.2254814727822945,6.368187186350492,2.9054,155200.0,0,0,0,1,0,0.7958591464592728,1.2588587053848865
2425,-119.55,36.61,14.0,8.008032846969307,6.677083461247136,8.170751423757535,6.601230118728877,1.586,56900.0,0,1,0,0,0,0.8337982109768846,1.2131122083214578
15319,-117.35,33.2,23.0,8.101071503119543,6.591673732008658,7.492203042618741,6.434546518787453,2.5754,169700.0,0,0,0,0,1,0.8136792434766623,1.2589964932985107
2216,-119.84,36.83,17.0,7.729295674310482,5.700443573390687,6.55250788703459,5.575949103146316,6.8645,195900.0,0,1,0,0,0,0.7375113870125319,1.386184760895523
8670,-118.37,33.82,32.0,7.943072717277933,6.410174881966167,7.199678345691172,6.413458957167357,4.5687,381200.0,1,0,0,0,0,0.8070145030930693,1.238500592320959
1085,-121.83,39.73,52.0,7.462789157412448,5.996452088619021,6.625392368007956,5.934894195619588,2.0064,77900.0,0,1,0,0,0,0.8035135338994561,1.2574426622332315
8495,-118.3,33.89,30.0,7.921898411023797,6.755768921984255,7.499423290592229,6.669498089857879,3.0329,207800.0,1,0,0,0,0,0.8527967125383983,1.1877802953524206
13455,-117.39,34.11,5.0,8.002359546252707,6.126869184114185,7.507690077819904,6.186208623900494,4.8889,138900.0,0,1,0,0,0,0.7656328297549734,1.2935806133882217
6953,-118.06,33.98,40.0,7.452402451223638,5.916202062607435,7.108244139731541,5.916202062607435,3.3562,169200.0,1,0,0,0,0,0.7938650792585727,1.259659891998205
2805,-119.05,35.44,5.0,7.665753431861699,6.1903154058531475,7.075808863978387,6.0844994130751715,3.0268,77000.0,0,1,0,0,0,0.8075286351011387,1.259882352094327
19094,-122.6,38.24,16.0,7.252053951852814,5.3471075307174685,6.60934924316738,5.438079308923196,4.725,204500.0,1,0,0,0,0,0.737323186812661,1.333568993735181
18940,-122.06,38.27,14.0,8.842315546841863,6.904750769961838,8.069968149059841,6.88653164253051,5.0672,171300.0,0,1,0,0,0,0.7808758614623237,1.284001294967213
8133,-118.12,33.82,43.0,7.3427791893318455,5.659482215759621,6.553933404025811,5.700443573390687,4.1375,226000.0,1,0,0,0,0,0.7707547877760171,1.2881066350007355
13493,-117.39,34.04,27.0,7.979338895262328,6.309918278226516,7.518607216815252,6.336825731146441,2.8682,96400.0,0,1,0,0,0,0.7907820887232879,1.2592012521415399
1005,-121.76,37.7,9.0,8.289288323000317,6.602587892189336,7.441906728051625,6.522092798170152,5.7068,256700.0,0,1,0,0,0,0.7965204773815278,1.2709552868254148
5981,-117.74,34.1,29.0,7.916807490937603,6.192362489474872,7.815207062189088,6.278521424165844,3.5072,121900.0,0,1,0,0,0,0.7821792429035683,1.2609350125757386
7754,-118.12,33.91,34.0,6.52649485957079,4.890349128221754,6.198478716492308,4.976733742420574,4.6389,173800.0,1,0,0,0,0,0.7493071293927847,1.3114012517769227
4163,-118.19,34.11,26.0,7.40184157874383,6.126869184114185,7.052721049232323,6.082218910376446,3.4227,143800.0,1,0,0,0,0,0.8277492998105992,1.2169640205018053
10760,-117.87,33.62,15.0,7.700747794511798,5.62040086571715,6.601230118728877,5.616771097666572,15.0001,500001.0,1,0,0,0,0,0.7298513099887157,1.3710275282022786
6851,-118.15,34.07,44.0,7.394493107219038,5.950642552587727,6.96979066990159,5.814130531825066,2.4348,220700.0,1,0,0,0,0,0.8047397524487893,1.2718140858282199
19798,-123.12,40.54,23.0,6.9957661563048505,5.384495062789089,6.29156913955832,5.308267697401205,1.8696,61500.0,0,1,0,0,0,0.7696791091189314,1.3179000297460135
11318,-117.99,33.77,15.0,7.641084249174914,6.2766434893416445,7.388946097618437,6.331501849893691,3.4955,160900.0,1,0,0,0,0,0.8214336191908103,1.206835981466737
8901,-118.48,34.04,49.0,8.237743803890933,6.60934924316738,7.269616749608169,6.53813982376767,4.3158,500001.0,1,0,0,0,0,0.8023251754983673,1.2599522227935236
1957,-120.78,38.73,31.0,8.044947049617722,6.424869023905388,7.382124365737512,6.3784261836515865,2.9844,127900.0,0,1,0,0,0,0.7986216670264702,1.2612746182181367
8340,-118.32,33.94,37.0,7.916078096302786,6.22455842927536,7.292337176173877,6.173786103901937,4.5368,168800.0,1,0,0,0,0,0.7863184715399091,1.282208026497661
12250,-116.98,33.77,12.0,8.670772279344538,7.177782416195197,7.905441649060286,7.020190708311925,1.9707,107900.0,0,1,0,0,0,0.8278135078341369,1.2351191925709823
3555,-118.59,34.23,17.0,8.7937637591133,7.330405211844402,8.40290404501411,7.288927694521257,3.0347,254500.0,1,0,0,0,0,0.8335913282009235,1.2064550682431874
17627,-121.93,37.26,39.0,7.00669522683704,5.170483995038151,6.102558594613569,5.099866427824199,2.8125,291300.0,1,0,0,0,0,0.7379347649137309,1.3738977924224516
2603,-124.08,41.36,29.0,6.937314081223682,5.480638923341991,6.234410725718371,5.2832037287379885,2.0156,62800.0,0,0,0,0,1,0.7900231788806734,1.3130885041377753
15180,-117.08,33.03,18.0,7.200424892944957,5.652489180268651,6.635946555686647,5.673323267171493,5.3074,137200.0,1,0,0,0,0,0.7850216152948157,1.269172327022151
12664,-121.45,38.49,34.0,8.181440695719374,6.4967749901858625,7.340186835320115,6.431331081933479,3.5323,109800.0,0,1,0,0,0,0.7940869135169618,1.272122456687419
4550,-118.23,34.05,52.0,5.849324779946859,5.602118820879701,5.849324779946859,5.529429087511423,2.5313,225000.0,1,0,0,0,0,0.9577376930898673,1.0578532950459463
10956,-117.88,33.75,50.0,7.20414929203594,5.43372200355424,6.617402977974478,5.459585514144159,4.5125,195400.0,1,0,0,0,0,0.7542489450574164,1.3195414328381039
15561,-117.03,33.13,15.0,8.853808274977197,7.078341579557671,8.176391596633795,7.020190708311925,4.7022,172800.0,1,0,0,0,0,0.7994685856890098,1.2611919879176878
2551,-124.16,40.77,35.0,7.669495251007694,6.0844994130751715,6.960347729101308,6.075346031088684,2.8529,85600.0,0,0,0,0,1,0.7933376596426903,1.2623964481630263
8536,-118.35,33.89,30.0,7.042286171939743,5.703782474656201,6.655440350367647,5.6131281063880705,4.2829,240000.0,1,0,0,0,0,0.8099333562136596,1.254609914198325
8800,-118.38,33.77,21.0,9.337325383730672,7.338238150065589,8.444622498581403,7.316548177182976,9.821,500001.0,0,0,0,0,1,0.7859036553285069,1.276192701477671
15268,-117.33,33.03,31.0,7.066466970136958,5.7745515455444085,6.403574197934815,5.5909869805108565,2.8611,314300.0,0,0,0,0,1,0.8171766131431433,1.2639033134524102
3351,-121.02,40.51,17.0,6.792344427470809,5.123963979403259,6.008813185442595,5.043425116919247,3.3036,78300.0,0,1,0,0,0,0.7543734028975343,1.3467721379830622
7668,-118.08,33.92,38.0,7.197435354096591,5.783825182329737,6.919683849847411,5.598421958998375,3.6908,157500.0,1,0,0,0,0,0.8035952944041014,1.2856185915976042
7833,-118.16,33.91,28.0,7.980365765111246,6.606650186198215,8.01102337918644,6.513230110912307,2.9531,127100.0,1,0,0,0,0,0.8278630805471757,1.225254693787172
11938,-117.41,33.94,29.0,8.065265208897733,6.5722825426940075,7.38025578842646,6.561030665896573,3.25,112500.0,0,1,0,0,0,0.8148873437470299,1.2292680250406365
14798,-117.11,32.59,17.0,7.611347717403621,6.282266746896006,7.333023014386481,6.2166061010848646,2.1773,143200.0,0,0,0,0,1,0.8253816512063136,1.2243574055746205
15714,-122.45,37.78,45.0,7.91862865334224,6.551080335043404,7.186144304522325,6.542471960506805,3.1576,333300.0,0,0,0,1,0,0.8272998547896763,1.2103420085164314
17640,-121.9,37.27,33.0,8.134760782418645,6.369900982828227,7.461640392208575,6.3784261836515865,5.0714,255600.0,1,0,0,0,0,0.7830471175741586,1.275355479266764
1854,-124.19,41.78,15.0,8.052296499538647,6.5722825426940075,7.406103381237015,6.46302945692067,1.6654,74600.0,0,0,0,0,1,0.8161997689815028,1.2459012531524478
9812,-121.93,36.6,33.0,8.147867129923947,6.52795791762255,7.4413203897176174,6.498282149476434,4.0154,225700.0,0,0,0,0,1,0.8011861034954657,1.2538493931939259
10703,-117.71,33.6,8.0,8.110727582974489,6.625392368007956,7.180069874302796,6.4457198193855785,3.5521,229800.0,1,0,0,0,0,0.8168678210713856,1.258312152908257
1980,-120.88,38.58,8.0,8.136810863675537,6.405228458030842,7.440733707389261,6.436150368369428,4.0827,170700.0,0,1,0,0,0,0.7871915134005574,1.2642356685238485
7367,-118.21,33.97,49.0,7.251344983372214,5.749392985908253,7.1459844677143876,5.762051382780177,3.9408,170600.0,1,0,0,0,0,0.7928726324691446,1.2584658660009131
17089,-122.22,37.47,35.0,5.908082938168931,4.736198448394496,5.988961416889864,4.700480365792417,2.5,166700.0,0,0,0,0,1,0.8016472513946067,1.2569104598680596
3548,-118.61,34.25,16.0,9.023528749909364,7.317876198626496,8.269756947532983,7.280697195384741,5.5111,276600.0,1,0,0,0,0,0.8109772131772728,1.2393770140075884
17151,-122.19,37.43,39.0,7.780303087908373,6.042632833682381,6.843749949006225,6.008813185442595,6.6136,472800.0,0,0,0,0,1,0.7766577683938094,1.2948152734649039
3645,-118.45,34.22,24.0,8.144098463338524,7.063903961472068,8.439447842791385,7.001245622069476,2.0699,183000.0,1,0,0,0,0,0.8673647541555324,1.1632356444782517
19246,-122.73,38.46,14.0,8.304742269640771,7.1693500166706,7.751045117971802,7.055312843339752,2.0651,135400.0,1,0,0,0,0,0.8632838664818332,1.1770905775610627
11093,-117.87,33.84,10.0,8.126222529458525,6.593044534142437,7.368339686311381,6.456769655572163,5.3812,235400.0,1,0,0,0,0,0.8113295581362514,1.2585585304945224
8537,-118.36,33.89,37.0,7.450079569807499,6.056784013228625,7.144407180321139,6.052089168924417,3.375,228000.0,1,0,0,0,0,0.8129824596470887,1.2309930276740344
8149,-118.09,33.82,36.0,7.705262474866325,5.976350909297934,6.949856455000773,5.983936280687191,5.2299,239800.0,1,0,0,0,0,0.7756193807533617,1.2876578415005213
9879,-121.84,36.62,26.0,3.4965075614664802,2.1972245773362196,3.332204510175204,2.3978952727983707,2.225,150000.0,1,0,0,0,0,0.628405498546863,1.458156909991326
7395,-118.25,33.95,41.0,7.3632795869630385,5.8289456176102075,7.133295954896068,5.713732805509369,1.9798,98100.0,1,0,0,0,0,0.7916235624042544,1.28869862095461
7994,-118.15,33.85,36.0,7.269616749608169,5.521460917862246,6.408528791059498,5.459585514144159,4.1439,212600.0,1,0,0,0,0,0.7595257230251996,1.331532719979339
15097,-116.94,32.82,35.0,7.460490305825338,5.655991810819852,6.717804695023691,5.68697535633982,3.2411,159200.0,1,0,0,0,0,0.7581260183936587,1.3118555714345428
6858,-118.14,34.05,25.0,8.608677881538416,7.036148493750536,8.027150106832774,7.00033446027523,3.4118,341100.0,1,0,0,0,0,0.8173320677777689,1.229752368317549
13624,-117.25,34.11,30.0,7.684324067681155,6.329720905522696,7.31986492980897,6.18826412308259,1.4079,67700.0,0,1,0,0,0,0.8237186315637481,1.2417576100247845
16879,-122.39,37.6,34.0,6.56244409369372,5.953243334287785,5.945420608606575,5.056245805348308,4.375,340900.0,0,0,0,0,1,0.907168617254758,1.2978886601502269
13305,-117.62,34.09,26.0,8.093156697722637,6.39024066706535,7.723120092266331,6.340359303727752,4.0139,132000.0,0,1,0,0,0,0.7895856840216035,1.2764507987685092
